"","Gene","effect.size","p.value","q.value"
"LOC100996555","LOC100996555",2.3955791883205,1.13721936351586e-05,0.000172037725695121
"QARS","QARS",2.39432168808413,2.83740897007604e-12,7.77890145722723e-11
"TRNL1","TRNL1",2.39429609867495,1.48922134698095e-06,2.48208484947932e-05
"PTGR2","PTGR2",2.39417363205883,9.72928040606404e-14,2.89927376359587e-12
"FAM111A","FAM111A",2.3940800138254,0.0365760714500091,0.293480060024076
"GNL2","GNL2",2.39378999807713,9.87746804329883e-11,2.39167185844375e-09
"CDH6","CDH6",2.39364940658203,2.50828953777608e-05,0.000361073278339785
"SMG8","SMG8",2.39322143190134,6.89966042055465e-05,0.000937750690262677
"DCUN1D4","DCUN1D4",2.39309015733014,6.80994131563937e-13,1.93817855207146e-11
"RRAS2","RRAS2",2.39259809454368,0.000152148840597201,0.00196529487023708
"SCO1","SCO1",2.39185127449645,0.000459841494667675,0.00549584226224883
"TRNS2","TRNS2",2.39126793803609,4.20182752847163e-12,1.13527092289776e-10
"HSD3B7","HSD3B7",2.39126344535546,0.096799769919518,0.669879141351142
"THOC5","THOC5",2.3909620521518,0.00178056456016935,0.0193585238552047
"SNAR.C4","SNAR.C4",2.39055892944809,0.0847954510693822,0.599656860120895
"TMEM184C","TMEM184C",2.39032639415676,3.18444641447791e-05,0.000453284372194795
"APTX","APTX",2.39022651247528,2.90035537377817e-12,7.93851139958973e-11
"NUPR1L","NUPR1L",2.39006361695957,8.26251827035373e-07,1.41359354860703e-05
"POLR2H","POLR2H",2.38976081745759,2.66718338835918e-16,9.25358335895195e-15
"MED9","MED9",2.38961135740423,0.00015662765572914,0.0020184893284756
"RPL31P52","RPL31P52",2.38893564555837,0.0914782301186175,0.638712033327162
"CYC1","CYC1",2.38873128914596,4.79360526605908e-05,0.000665516491340752
"FEN1","FEN1",2.388577235106,7.29348530989125e-05,0.00098767907519108
"ENPP5","ENPP5",2.38851022182231,6.86785310698859e-19,2.78226753612913e-17
"TBP","TBP",2.38804628239847,6.40521602595665e-06,0.000100145612204715
"CCDC111","CCDC111",2.38757819826446,1.66560590633375e-07,3.05993049237411e-06
"ETAA1","ETAA1",2.38627891441224,0.00327840995708212,0.034013629903814
"RPPH1","RPPH1",2.3860114718256,0.000259127134679365,0.0032219643432328
"HSD3BP3","HSD3BP3",2.38560118146703,0.10001059041161,0.687987642028573
"CERKL","CERKL",2.38520367592022,0.0192064669161168,0.167149516691077
"FTSJ1","FTSJ1",2.38372470491096,7.20591120174218e-10,1.62527415580463e-08
"SAMD13","SAMD13",2.38360684757408,0.0401159415445958,0.318349192068456
"C19orf82","C19orf82",2.38332570586094,0.000547056767656735,0.00645776959050397
"ARMC1","ARMC1",2.38097349310209,9.42061623636353e-07,1.60193405408624e-05
"ARL6IP5","ARL6IP5",2.38039599171667,5.50142102163175e-18,2.13842272674168e-16
"CHCHD3","CHCHD3",2.37914407008416,1.78013949043065e-05,0.00026175220948609
"HDDC2","HDDC2",2.37704203367046,7.66961366441947e-18,2.95047314210611e-16
"RIIAD1","RIIAD1",2.3765232164906,2.96230390053735e-17,1.08846842664821e-15
"NOP10","NOP10",2.37637249837541,8.95672569978538e-18,3.41433230308277e-16
"MBIP","MBIP",2.37459037725428,8.65386719467991e-13,2.44639289449604e-11
"ZNF195","ZNF195",2.3730244601914,7.16346194462714e-05,0.000971638553910976
"MPV17L2","MPV17L2",2.37255046535295,5.51910021603557e-05,0.000758402052599585
"PRPF18","PRPF18",2.37076174297892,1.09302824766073e-08,2.24790328655469e-07
"FUT1","FUT1",2.37041535563934,6.2923328453118e-06,9.84723701197351e-05
"UNC119","UNC119",2.37020023469493,1.08451168645485e-09,2.4168706355607e-08
"PWARSN","PWARSN",2.37002126298003,3.15329510118344e-16,1.0917552853417e-14
"ZNF449","ZNF449",2.36984154203253,0.00544851977605101,0.0540091759618941
"IER3IP1","IER3IP1",2.36947849891988,6.24820121161933e-18,2.41750679137124e-16
"SEP15","SEP15",2.36826402170067,1.11317057813336e-20,4.94506887513636e-19
"MIR3658","MIR3658",2.36753470128631,0.0260304947695936,0.218497409733075
"NIPSNAP3B","NIPSNAP3B",2.36648169841638,9.69360709667429e-05,0.00128981814871121
"KDELR3","KDELR3",2.36636917865138,1.58839073951724e-05,0.000235828976993576
"PCDP1","PCDP1",2.36627480442586,0.0656382133990935,0.483844108602975
"CHCHD1","CHCHD1",2.36612581966505,2.13216750367193e-19,8.78609980899609e-18
"THOC3","THOC3",2.36603825050197,2.14027648628594e-05,0.000311569334700595
"BIK","BIK",2.36585377750082,0.000938048755822623,0.0106430504782253
"C11orf85","C11orf85",2.36474165613541,0.087402042180509,0.614013618480556
"SSPN","SSPN",2.36409823043958,0.00482383893872668,0.0484171568793176
"CLPX","CLPX",2.36401561050764,5.24465684880193e-06,8.28488032032757e-05
"KCNJ6","KCNJ6",2.3627387196379,4.81398876291508e-14,1.45520250777444e-12
"ANGPTL1","ANGPTL1",2.36100688452518,0.0758313224338998,0.545803500347212
"TMEM161A","TMEM161A",2.36087141740084,0.0539575329635824,0.409423810901254
"LOC100996419","LOC100996419",2.35952178200665,0.0230087882150707,0.196223246169359
"FICD","FICD",2.35923564815895,0.00466919545363892,0.0470054736555783
"BRF2","BRF2",2.35874624838437,0.00229657594381188,0.0244851449196757
"LOC101928812","LOC101928812",2.35815162473228,2.21091640689129e-05,0.000320624693056015
"STYXL1","STYXL1",2.35698772627353,1.08306308216333e-11,2.81965818227701e-10
"RWDD4","RWDD4",2.35677876776577,3.54353592153843e-06,5.68862860367813e-05
"MIR3680.1","MIR3680.1",2.35648099701308,0.00409485815157771,0.0416480061061738
"C1orf198","C1orf198",2.35624195362175,2.07416933783657e-09,4.51451089059646e-08
"ZNF259","ZNF259",2.3560308015611,4.1055270450872e-05,0.000575699458380829
"ASF1A","ASF1A",2.35579754606959,3.99012260305966e-08,7.83192738171569e-07
"SDSL","SDSL",2.35574578265544,8.24193324747575e-05,0.0011071883447329
"CENPQ","CENPQ",2.35550266852847,1.97504569841968e-05,0.000288642013645459
"COA5","COA5",2.35546296700239,5.95448194483152e-12,1.59089356909484e-10
"WDR53","WDR53",2.35523291116034,0.00826451961483828,0.0785608906721564
"GLIPR2","GLIPR2",2.35497994101033,0.00727291940872764,0.0701273974799624
"RALB","RALB",2.35420841102951,0.000255642931448788,0.00318099748417047
"ARRDC2","ARRDC2",2.35356252750037,0.0224963266732918,0.192439285531287
"PRKCD","PRKCD",2.35252136820358,0.030675331798266,0.251759614641487
"TINF2","TINF2",2.35224078179678,0.000137503023726898,0.00179057834387132
"UGT2B4","UGT2B4",2.35220430618074,0.110842070831266,0.75096229711463
"DDC","DDC",2.35142720498803,0.000103767252714883,0.00137363792478385
"KRT19","KRT19",2.35139625425502,0.0730951531925526,0.52939996222098
"NELL2","NELL2",2.3502639423609,0.0494351377065561,0.380350438656811
"SNX16","SNX16",2.34548299476101,0.000414238884418323,0.00499525985432853
"TMEM179B","TMEM179B",2.34477157210329,1.23682528201102e-24,6.59326036048539e-23
"ARL15","ARL15",2.34464522470001,1.78127649453625e-07,3.26007573801119e-06
"ZP1","ZP1",2.34312904232602,0.0988845605363336,0.681917675780745
"SNORA11C","SNORA11C",2.34312049195406,0.0870054581404275,0.611935352081281
"TDP1","TDP1",2.34283666270604,0.0547250498783302,0.414404977477755
"TRPT1","TRPT1",2.34280335146781,2.83497054874416e-13,8.24325981896311e-12
"PHF5A","PHF5A",2.34234256251818,3.65743602402974e-06,5.86587065095582e-05
"SPPL2A","SPPL2A",2.34191582873541,3.96624134280249e-10,9.12344172990951e-09
"HADHB","HADHB",2.34191541381917,1.90504686000333e-20,8.3632802282813e-19
"UBL4A","UBL4A",2.34142139936648,0.00587349468836364,0.0577729504671843
"HIST2H4A","HIST2H4A",2.34137365072606,2.92110562009056e-10,6.80793970472738e-09
"LOC100420789","LOC100420789",2.34102175039908,0.0752525931556386,0.542102764594373
"ALDH9A1","ALDH9A1",2.34069965307312,2.02678922465693e-19,8.37240951056315e-18
"SAYSD1","SAYSD1",2.34057905049592,2.4991851787911e-08,4.98708467287703e-07
"TMEM50B","TMEM50B",2.33904937145576,9.99614557727862e-21,4.45239460301492e-19
"BRMS1L","BRMS1L",2.33853402299193,3.74087727927647e-08,7.36854091186048e-07
"MIR3916","MIR3916",2.33825457023342,0.0086226300840404,0.0816875624097075
"BTG2","BTG2",2.33824924246144,4.46672207271924e-19,1.8249439670341e-17
"LRRC28","LRRC28",2.33716166608344,0.000149987765380739,0.00193961844919012
"FAM216A","FAM216A",2.33688164138908,0.000213394135743771,0.00268513625133713
"PABPC5","PABPC5",2.33589055734026,0.0531908780604174,0.404520482060928
"MCM7","MCM7",2.33570002093849,7.97905832781785e-06,0.000122977831519704
"LSM7","LSM7",2.33549134084012,4.1872554897112e-19,1.7128476049508e-17
"LAMTOR1","LAMTOR1",2.33534216677729,1.1856727515361e-17,4.46408449412425e-16
"DMAP1","DMAP1",2.33433103724699,1.31271550152715e-08,2.68001443181082e-07
"SPAG4","SPAG4",2.33417069282665,0.0232851002414361,0.198076698710332
"TM2D1","TM2D1",2.33398492200142,2.51268165583175e-23,1.25201633129753e-21
"SYCE2","SYCE2",2.33368892703841,0.105215061068431,0.718637911515599
"KBTBD2","KBTBD2",2.33346643714601,1.96270966579598e-06,3.22799419275671e-05
"FBP1","FBP1",2.33339392800179,0.00030810281804287,0.00379022895280284
"GSN","GSN",2.33308218614442,1.42672573192867e-25,7.91986065803179e-24
"GABRG2","GABRG2",2.33281996514601,0.00426570589590095,0.0432285657235781
"SLC41A2","SLC41A2",2.33183734870533,1.82273787594228e-08,3.66775487271693e-07
"C18orf25","C18orf25",2.3306939676949,7.27254577675703e-07,1.25444877948951e-05
"LOC100422695","LOC100422695",2.32997896443401,0.13697172569959,0.891693792297867
"RPL35AP25","RPL35AP25",2.32942359830996,0.156727157211018,0.994807191036633
"USPL1","USPL1",2.32919135058231,4.90176409549343e-05,0.000679128900095097
"EMC6","EMC6",2.32890725003338,4.00796965750919e-09,8.5408409249866e-08
"DHRS7B","DHRS7B",2.3285133769504,7.84652020398509e-06,0.000121213217355398
"ATP5H","ATP5H",2.32807297007817,3.40482771895998e-14,1.03952485557775e-12
"TAGLN2","TAGLN2",2.32621880993946,1.73145680539975e-10,4.12113716176791e-09
"DHDH","DHDH",2.32611467965537,0.00555363356989938,0.0549376229194405
"LOC646927","LOC646927",2.32593882844567,9.84897593246698e-08,1.84889886928994e-06
"UBD","UBD",2.32492700257422,0.136319755864538,0.888963627369837
"NOP56","NOP56",2.32436759654851,2.55025614986048e-13,7.4282569416231e-12
"BRK1","BRK1",2.32434935747078,3.3281774968895e-17,1.22156844869439e-15
"STRIP1","STRIP1",2.3238055272679,3.38472600496692e-05,0.000479429093845673
"PEMT","PEMT",2.32370123191639,1.85819154580423e-13,5.46458011158399e-12
"BECN1","BECN1",2.32361240050828,1.21710624998488e-19,5.10303324587916e-18
"U2AF1L4","U2AF1L4",2.32359940803909,9.77664188954638e-13,2.75221073946794e-11
"CLTA","CLTA",2.32182672815304,1.4777008182763e-09,3.25850980177225e-08
"MBOAT4","MBOAT4",2.32132033688834,2.57768755035026e-09,5.57790326617032e-08
"BAG2","BAG2",2.3205861169233,7.13971988033796e-11,1.7515000179786e-09
"ZNF674.AS1","ZNF674.AS1",2.3203453531168,8.16210597381113e-06,0.000125511065487396
"UQCRFS1","UQCRFS1",2.31856840304027,1.06833791772529e-05,0.000162128606547159
"FAM103A1","FAM103A1",2.3185372284354,2.00578187724815e-13,5.87290135706206e-12
"MRPS26","MRPS26",2.31805181590465,5.94443468910011e-08,1.14078796913565e-06
"TUFT1","TUFT1",2.31778488562733,3.45892593068345e-20,1.50083421777872e-18
"TMEM254","TMEM254",2.31732071497483,2.51760820398657e-05,0.000362104299454753
"F2RL1","F2RL1",2.31635969637221,0.000200098478982876,0.00253493297554165
"SNHG12","SNHG12",2.31628696538103,8.03908425661412e-14,2.40413718320684e-12
"MIR3671","MIR3671",2.31603759272847,0.0542463386661136,0.41133642758247
"C10orf131","C10orf131",2.31587589934834,0.0558134540685499,0.420843969788545
"ZNF593","ZNF593",2.3145617872469,1.82174421245906e-10,4.32072440898482e-09
"MIR628","MIR628",2.31422457189471,0.0867388672865398,0.610188127136815
"MIS18A","MIS18A",2.31359707197425,0.0244046190320446,0.206189868068474
"EIF2B4","EIF2B4",2.30908815895139,8.23810316522578e-10,1.8506251284344e-08
"AATF","AATF",2.30871427683674,7.12939466048891e-06,0.000111054540945204
"MAL2","MAL2",2.30787910058216,2.20988134838226e-11,5.63956346535484e-10
"MRPL28","MRPL28",2.30713300489482,2.23814042660101e-09,4.86509437456106e-08
"MMACHC","MMACHC",2.30657636605805,0.00521375451488157,0.0519426673473101
"MIF4GD","MIF4GD",2.30495443110684,0.000113140310165703,0.0014889122949079
"ATP6V0D1","ATP6V0D1",2.30422241797309,1.72311900098784e-14,5.36820301754877e-13
"ZNF501","ZNF501",2.30091875510787,0.0125644098680751,0.114508315063618
"LOC400752","LOC400752",2.30057539061181,0.0759573808136471,0.546476580386787
"CHUK","CHUK",2.30008462824197,0.000223738220768256,0.00280583435634097
"KCNE4","KCNE4",2.30002650066481,0.000177730577720505,0.00227213693268574
"C12orf29","C12orf29",2.29889575722818,3.00767150468062e-07,5.39005548629637e-06
"SPATA7","SPATA7",2.2981950367745,1.75398261471855e-07,3.21362532093332e-06
"DKC1","DKC1",2.29804412724358,1.98069669523509e-13,5.80958234172711e-12
"SRD5A1","SRD5A1",2.29760489506495,1.97568461046953e-07,3.60018404546982e-06
"TGFBR1","TGFBR1",2.29691710220274,3.16827013339527e-12,8.63662209090476e-11
"LOC101928498","LOC101928498",2.29610198006587,0.0267240518489998,0.223815600323394
"DOM3Z","DOM3Z",2.29572859429924,1.19761992986948e-05,0.000180686737307892
"MAPKAPK3","MAPKAPK3",2.29557780185176,0.00229311695389684,0.0244637991676212
"DEGS2","DEGS2",2.29505759017054,0.0489333460430207,0.377094422558239
"MFSD6L","MFSD6L",2.29417963987492,0.0257607579098758,0.216612241773978
"NDUFS6","NDUFS6",2.2925496658846,4.22850244177053e-25,2.30910611389303e-23
"ZNF658","ZNF658",2.29253181100024,0.00513881378785276,0.0512112528935451
"LAP3","LAP3",2.29021225875901,6.78155652305095e-07,1.17276928048477e-05
"RPL23AP49","RPL23AP49",2.28825653525274,0.0037011295003433,0.038011844996798
"IGDCC4","IGDCC4",2.28751896137255,0.0108345248552277,0.100045829732738
"CASP2","CASP2",2.28719047437496,5.7257489617363e-16,1.95023887556746e-14
"CHMP2A","CHMP2A",2.28705170231143,6.84335239497382e-22,3.20093519265739e-20
"ZNF718","ZNF718",2.28571490160585,0.00633911556881311,0.0617438681157249
"TIGD1","TIGD1",2.28501982118609,0.000743333223554049,0.00860831137235834
"EGR1","EGR1",2.28423377610782,0.000694520437832378,0.00807085618829155
"FBLL1","FBLL1",2.28409767452997,5.60572910508971e-05,0.000769361692951912
"TMED1","TMED1",2.28405986313873,1.38925417131021e-07,2.56496493069171e-06
"SH3BGRL3","SH3BGRL3",2.28309047593348,5.41377599602123e-20,2.31613061210671e-18
"GDAP1","GDAP1",2.28177033303154,3.69293936403262e-11,9.26241042581565e-10
"KIAA0907","KIAA0907",2.28135010029501,2.57436885944228e-12,7.09250236058322e-11
"SNORA23","SNORA23",2.28002758660474,0.0180669799288299,0.15826872477439
"PSMC1","PSMC1",2.28002483428828,1.75429230803878e-18,6.97232578380764e-17
"SNORA36C","SNORA36C",2.27910854331673,0.132135708813278,0.866266129234892
"ABHD17C","ABHD17C",2.27897491791752,0.00214232153928336,0.0229791525312336
"MLX","MLX",2.27837154574114,9.16809360465691e-13,2.58590351537224e-11
"LYPLAL1","LYPLAL1",2.27806020369064,3.88657023106434e-14,1.18445167549968e-12
"AP3M2","AP3M2",2.27790277638157,1.05597498237134e-06,1.78479435369698e-05
"GPD1","GPD1",2.27723642511337,4.19355471434476e-05,0.000587062699151957
"TAF5","TAF5",2.27707737808046,0.0181807891615609,0.15913047255717
"VSNL1","VSNL1",2.27666913577416,2.48933296395732e-06,4.05243617360847e-05
"TM6SF2","TM6SF2",2.27571897452166,0.132953305514749,0.870657616546977
"HYLS1","HYLS1",2.27569500593362,0.0105103614720299,0.0974475235677434
"LOC646548","LOC646548",2.27559128000267,0.121574171342054,0.809947821930476
"ANXA5","ANXA5",2.27547444076635,4.9024762314559e-10,1.12385502905949e-08
"KARS","KARS",2.27433126565562,4.52667917196334e-22,2.12918758138959e-20
"THEMIS2","THEMIS2",2.2742316946609,0.000363460741235101,0.00442144891507332
"SMYD2","SMYD2",2.27211828121144,0.000287392775730422,0.00355499041625432
"MTO1","MTO1",2.27165020600093,1.88241337768122e-06,3.10505750864667e-05
"PELI1","PELI1",2.27147484154705,0.000253269820801468,0.00315263664262287
"RWDD2A","RWDD2A",2.2713598749109,0.000483029645135213,0.00575863244665281
"NRIP3","NRIP3",2.27070597502068,0.0721693619280338,0.523999157885355
"USP18","USP18",2.26991311936515,7.62564244290307e-09,1.58673838787148e-07
"ABHD11","ABHD11",2.26922238814047,0.000142049608193839,0.00184477727826059
"SNORD109B","SNORD109B",2.26878648125202,0.00420183917787127,0.042645683574986
"ATF4","ATF4",2.26722897060463,6.64507888771819e-12,1.76977263572663e-10
"NUDT18","NUDT18",2.26710187625394,0.0848422134408597,0.599861241304806
"PDZK1","PDZK1",2.26567860216039,2.76029493977433e-15,9.09732534419834e-14
"PDCD10","PDCD10",2.26522022406859,1.57465067917664e-16,5.51439712298941e-15
"NUDT10","NUDT10",2.26521246365126,0.0647880331867989,0.478522389827458
"PPT2","PPT2",2.26493124644524,0.00876077953689757,0.0826698566920955
"CSNK2A1","CSNK2A1",2.26490183440632,4.68443477970361e-12,1.25958412843528e-10
"FAM47E","FAM47E",2.26348384686829,4.62389149868172e-08,9.02841698207714e-07
"PRDX3","PRDX3",2.26116142337758,5.54864682833218e-08,1.06910932348083e-06
"TRAPPC13","TRAPPC13",2.26103986020194,5.43988488022232e-08,1.04996030929532e-06
"WIBG","WIBG",2.26097465920955,1.78874935844276e-05,0.000262788094724154
"DNAJC7","DNAJC7",2.25972391134124,1.39829193003328e-17,5.24695376293158e-16
"RPP38","RPP38",2.25928929811049,2.49681926103439e-07,4.50823537970854e-06
"FHIT","FHIT",2.2589065445654,0.000136568614760963,0.00177979059298882
"FAM57A","FAM57A",2.25802167717158,0.000803739737485789,0.00925996409733199
"PLGRKT","PLGRKT",2.25697442493101,1.06377187075807e-05,0.000161508655097374
"GFPT2","GFPT2",2.25599619906026,0.120823093759051,0.805747278557178
"MRPS30","MRPS30",2.25492456200569,3.91700397189089e-08,7.69740558174275e-07
"ZFP112","ZFP112",2.25485228607514,0.00572397596291137,0.0564398146618953
"FAM46A","FAM46A",2.25451111745685,6.99868846522628e-15,2.2492244346044e-13
"RNMTL1","RNMTL1",2.25362129449925,7.53963304934223e-06,0.000116848655435676
"ZNF154","ZNF154",2.25337720942426,0.0116205105006,0.106687595585607
"MX1","MX1",2.25335115564498,0.0339602930361583,0.275621672625989
"IFNGR1","IFNGR1",2.25322539465334,1.52164346758569e-11,3.92193969419784e-10
"UTP15","UTP15",2.25310192183501,0.00212846314443575,0.0228523996939674
"SLC35B1","SLC35B1",2.25205032941295,7.56720356950919e-20,3.21285669631348e-18
"HSF2","HSF2",2.25125365578066,2.48431230036887e-08,4.96330424126045e-07
"FAM188A","FAM188A",2.25024442127322,3.22472404581113e-06,5.19420299062451e-05
"KAT5","KAT5",2.25012948985173,4.29219434040607e-09,9.12913582825823e-08
"EXOSC9","EXOSC9",2.24911231623425,6.84398208755874e-09,1.42940481609809e-07
"DTWD1","DTWD1",2.24904902177462,0.000145157404619344,0.00188149991383097
"SEH1L","SEH1L",2.24810609902062,8.45694928611989e-12,2.22584784345651e-10
"EIF3E","EIF3E",2.24785687895624,2.45564327503704e-16,8.54614753874032e-15
"LRRC39","LRRC39",2.24642667970794,0.0153828749241699,0.137508243666043
"PALMD","PALMD",2.24639576834296,0.0887737989533423,0.622547351022979
"GGPS1","GGPS1",2.24593578327853,4.76580927062898e-14,1.44323659643646e-12
"NKIRAS2","NKIRAS2",2.24572126547735,1.82917798705181e-05,0.000268492629008514
"PRPSAP2","PRPSAP2",2.24487244128466,1.88339552936904e-08,3.78754224301377e-07
"ZNF189","ZNF189",2.24469370705351,0.000286624457226216,0.0035467928413726
"SHMT2","SHMT2",2.24425254585385,7.05014945592266e-06,0.000109871099456012
"VPS37D","VPS37D",2.24312881885136,0.029635216856984,0.244718250043017
"INTS12","INTS12",2.24289543501254,3.83436808054795e-07,6.78111730474577e-06
"GLRB","GLRB",2.24217986383735,2.45749452574952e-06,4.00643185207631e-05
"NMD3","NMD3",2.24173920011929,5.57560245690782e-16,1.90102571485068e-14
"UFSP2","UFSP2",2.24161870619116,1.87330097534823e-07,3.41918151935299e-06
"ZNF571","ZNF571",2.24056218345755,0.0145682271385674,0.131028211093103
"LOC100506114","LOC100506114",2.24055620288075,0.152170059991395,0.970467013815233
"PPT1","PPT1",2.24015638058433,1.12935884749258e-16,4.00934329114066e-15
"IGIP","IGIP",2.23758546056845,4.28054690237786e-05,0.000597994538974451
"XPNPEP1","XPNPEP1",2.23700099989179,6.06892117709647e-06,9.51090288434941e-05
"RINT1","RINT1",2.23676615077183,0.000123944788267439,0.00162473136970089
"HBEGF","HBEGF",2.23540694047006,0.00866051526951083,0.0819770983120777
"MIR3936","MIR3936",2.23523564704877,0.0746223853838732,0.538255625157216
"RAVER2","RAVER2",2.23431942425985,2.56403578487602e-05,0.000368308715993482
"IL10RB","IL10RB",2.23403087213006,1.99993419872902e-08,4.00989791821584e-07
"ZNF26","ZNF26",2.23394154118518,0.0142148844333194,0.128296876863369
"RPS19BP1","RPS19BP1",2.23245543258993,7.86516105563737e-12,2.07987062120099e-10
"HIST2H2AA3","HIST2H2AA3",2.23231036726038,3.07170558443152e-07,5.4901628710776e-06
"NUDT12","NUDT12",2.23230841036708,1.38054379866396e-07,2.55168865901654e-06
"RFESD","RFESD",2.23189535089615,0.00142911548352541,0.0157827735609067
"LOC101928771","LOC101928771",2.23177135815092,0.130859629395291,0.860037141606936
"NT5C3B","NT5C3B",2.23155205893858,0.000417930084529494,0.00503434862225198
"KCNH7","KCNH7",2.23130229540834,0.116167050140709,0.780270842385116
"TTC27","TTC27",2.23095598507972,0.000320690272036633,0.00393786548302679
"RPS5","RPS5",2.23040599191158,3.38954930886488e-07,6.0276125796091e-06
"FARS2","FARS2",2.23013120555247,0.00817209768243557,0.0778365651068963
"SNRPF","SNRPF",2.22926541147148,5.28316565716678e-24,2.74234676090091e-22
"SRR","SRR",2.22651726282399,0.005631478209794,0.0556230065948916
"SMIM5","SMIM5",2.22562038889357,0.000843489132173212,0.00966487172122318
"TMEM5","TMEM5",2.22547242400474,2.94748645331754e-08,5.84692173941029e-07
"DNA2","DNA2",2.22476779905716,0.00794010676542344,0.075906787819522
"ZNF468","ZNF468",2.22355817437559,0.0290446019663438,0.240788425681977
"GMNN","GMNN",2.22207706195427,1.1995503182152e-05,0.000180896712559224
"ODC1","ODC1",2.2219508171125,6.01616954923662e-08,1.15234475232553e-06
"LITAF","LITAF",2.221874204259,8.52373344922227e-06,0.00013065315570912
"ATP6V0E1","ATP6V0E1",2.22141604110789,1.30038201413021e-06,2.18578726539284e-05
"VPS72","VPS72",2.22062204678153,4.4907972517184e-12,1.20945416921981e-10
"TRIB1","TRIB1",2.21972232240538,3.28353558115185e-07,5.85009331339013e-06
"ZNF35","ZNF35",2.21966400809704,0.006430724011657,0.0625092431859591
"NUP107","NUP107",2.21749976628675,5.98786144002812e-06,9.3926360860301e-05
"RRAS","RRAS",2.21727626230055,0.00826764532415115,0.0785683646197771
"OLFM1","OLFM1",2.21715215835769,7.49915873980183e-06,0.000116328751555429
"PDCD2L","PDCD2L",2.21570153429436,0.00310482877794032,0.0323325797452241
"GBAS","GBAS",2.21518690571955,3.85896943223532e-10,8.88886347134368e-09
"FAM226B","FAM226B",2.21491352404509,0.0843503573279384,0.596634877948923
"CLTB","CLTB",2.21407568571857,3.69102529249866e-05,0.000520654037162262
"LOC101928725","LOC101928725",2.21381499792408,0.00291025729275619,0.0304955010670589
"GNG5","GNG5",2.2137750297798,4.56933238062946e-26,2.58779862851703e-24
"PPP1R11","PPP1R11",2.21308667166917,9.82560843200884e-12,2.56796290724191e-10
"TIMM10B","TIMM10B",2.21281540801691,6.99165745226646e-13,1.98652981283347e-11
"SNX10","SNX10",2.21217460044358,5.67728354639606e-11,1.40092498620254e-09
"LHFPL5","LHFPL5",2.21189810498436,0.0991935853059714,0.683347152598101
"DUSP23","DUSP23",2.21184163501942,3.44914153581274e-08,6.81789107349824e-07
"C1orf172","C1orf172",2.21135123479652,3.97264944831201e-07,7.00721948908144e-06
"MRPL42","MRPL42",2.21098667989995,8.4137298654004e-19,3.38403238083362e-17
"C10orf107","C10orf107",2.21097076971222,0.0299096279912053,0.24652526826994
"HSPA13","HSPA13",2.21043678270936,3.79061282958923e-15,1.24077915466788e-13
"ACOT2","ACOT2",2.21015132540277,9.91321491666172e-06,0.00015119228417855
"SNORD118","SNORD118",2.20934590929668,1.71800730563799e-05,0.000253615636714489
"DLD","DLD",2.20813367641745,1.23693387036644e-16,4.36815847554012e-15
"KRTCAP3","KRTCAP3",2.20792651470879,1.78811858804031e-08,3.60240999764523e-07
"DCTN2","DCTN2",2.20753527590529,1.95431268442543e-19,8.08296024553495e-18
"B4GALT3","B4GALT3",2.2073370946619,1.13472334530824e-09,2.52374495555178e-08
"RASL11A","RASL11A",2.20730052542293,0.106505336093504,0.726564129060379
"BAG3","BAG3",2.20619607272522,1.01676599730828e-05,0.000154791791720767
"LYRM5","LYRM5",2.20581854766631,1.85425853807889e-21,8.48411699493752e-20
"UBLCP1","UBLCP1",2.20530400426307,1.92676068691527e-07,3.51461683179716e-06
"CNGA3","CNGA3",2.20412571096988,0.0289877492434104,0.240435804048085
"LINC00239","LINC00239",2.20383383924496,0.0860861375687377,0.606740156161278
"ATRAID","ATRAID",2.20357271523688,6.86319340968395e-12,1.82496823017281e-10
"ETFDH","ETFDH",2.20338687402601,6.31702233588911e-08,1.20746088860842e-06
"PRKCDBP","PRKCDBP",2.20221046092833,0.14024141601022,0.908736770125741
"PAFAH1B3","PAFAH1B3",2.20205441960452,9.53452762968293e-10,2.1290397334792e-08
"RANGRF","RANGRF",2.2016206478392,4.37179658292116e-12,1.17835005169201e-10
"SEPP1","SEPP1",2.20115534404405,2.12674143082815e-06,3.48922736751014e-05
"SOX9","SOX9",2.20113267107547,0.0018887180891511,0.0204483263397971
"PTER","PTER",2.20103144987024,1.69210218159892e-05,0.000250011261182658
"PPM1G","PPM1G",2.20098687942785,7.76044393940735e-08,1.46801099669774e-06
"UGCG","UGCG",2.19906843049342,4.36654606035436e-13,1.25553153160052e-11
"GREM2","GREM2",2.1990664177054,0.0310644284370387,0.254393505152281
"LYN","LYN",2.19760666924532,0.00207711429082453,0.022336793577666
"RPL35P2","RPL35P2",2.19523282221129,0.118670189451124,0.79375017775872
"TMEM223","TMEM223",2.19511212612201,4.79007115652538e-05,0.000665300867331466
"MTPAP","MTPAP",2.1945619795595,7.30702398675319e-15,2.34383088415586e-13
"RPL13P5","RPL13P5",2.19328343309833,0.0101920248691995,0.0947643862699879
"TMEM55A","TMEM55A",2.19322791552618,2.65308050012224e-07,4.77497617985559e-06
"PARVG","PARVG",2.19163159490561,9.98529372221183e-13,2.80624355118629e-11
"LOC101928979","LOC101928979",2.19079193809382,0.0271511505728138,0.226714132480701
"HHAT","HHAT",2.19069706334306,0.0230449284118255,0.196481562778052
