"","Gene","effect.size","p.value","q.value"
"ATP6V1G2","ATP6V1G2",1.42449147949591,0.00210797582956312,0.00983525430934044
"BUB1","BUB1",1.42420541601125,0.0300815179367723,0.116373153444071
"MOGAT1","MOGAT1",1.4233655420978,0.148782362177163,0.489649615053176
"TSPAN5","TSPAN5",1.42326545820989,5.22692509780245e-11,4.38951617302174e-10
"SDR42E1","SDR42E1",1.42296575759178,3.67733343279154e-07,2.4768994671623e-06
"SRPK3","SRPK3",1.42241143282804,0.133356490787473,0.44448116126964
"AMPH","AMPH",1.42240556657876,1.76399499863499e-09,1.37032749978672e-08
"LRRC29","LRRC29",1.42235401355649,5.06257588547416e-07,3.38384490945632e-06
"C19orf25","C19orf25",1.42220966367743,1.44816731511366e-19,1.69501191617739e-18
"TNFRSF11A","TNFRSF11A",1.42207039067593,1.29491784751097e-10,1.06407205381715e-09
"PELI1","PELI1",1.42187225085677,4.14068013025081e-14,4.00972620216104e-13
"CYB5R1","CYB5R1",1.42175916375131,7.45117113416812e-24,9.88870692994048e-23
"POPDC3","POPDC3",1.4217083949699,4.15868291436135e-15,4.15890966915493e-14
"ZNF416","ZNF416",1.42167993059126,0.000625518422339261,0.00312691016193088
"SYT5","SYT5",1.42156549918094,4.41754581736579e-16,4.55949396940382e-15
"ARL15","ARL15",1.42153857714202,1.59269343614365e-14,1.56044820044394e-13
"GINS2","GINS2",1.42142615336887,0.0001946869327626,0.00102814656890263
"ZNF165","ZNF165",1.42122815472547,3.22774198273824e-05,0.000185804047446408
"GPATCH3","GPATCH3",1.42115914561416,6.37337627093682e-11,5.31820264719073e-10
"PYGO1","PYGO1",1.42104610129989,0.0393286394016474,0.148757800632216
"EFHD1","EFHD1",1.42082252076548,0.00290651934984809,0.013290568784733
"TWIST2","TWIST2",1.42071905952546,0.0575078342555825,0.208861621402305
"NYNRIN","NYNRIN",1.42056455950197,2.68107964970295e-08,1.94208854088475e-07
"SMIM5","SMIM5",1.42016148449956,2.78665309173852e-09,2.14657725138917e-08
"PADI1","PADI1",1.41966181915363,0.278411394360955,0.832058560204378
"LILRA3","LILRA3",1.41959992519698,0.306691272640707,0.900868775064576
"ING4","ING4",1.4192889707573,1.03411248266943e-16,1.09444068347605e-15
"CCDC33","CCDC33",1.41919048388473,0.28278980968675,0.842398554403879
"TLR5","TLR5",1.41919000834148,1.2518866916124e-05,7.42829304783663e-05
"SLC15A3","SLC15A3",1.41915188002549,0.0432700349933764,0.161929343361256
"RPUSD1","RPUSD1",1.41895326545711,1.82331347955305e-10,1.49025813406785e-09
"ZFP57","ZFP57",1.41875455670635,0.0253964888281593,0.0994655139007624
"DLL4","DLL4",1.41856591762541,0.0231709318881502,0.0912165833356005
"GRIN2A","GRIN2A",1.41840793168779,0.00720558252886765,0.0310083503430224
"TMEM102","TMEM102",1.41827234886961,1.97593188889812e-08,1.44212362810507e-07
"CERS3","CERS3",1.41810166509475,0.258456019114399,0.78197655007872
"HHIPL1","HHIPL1",1.41734588173325,0.084778781037192,0.296911900516162
"LOC644656","LOC644656",1.41725465436428,0.00217222769796407,0.0101170208756625
"ZSCAN26","ZSCAN26",1.41722082365749,5.48127798541528e-09,4.14394557009488e-08
"CPLX2","CPLX2",1.41706874863745,5.01383542295398e-28,7.34494852175711e-27
"TTC5","TTC5",1.41705861774615,9.51377796536623e-12,8.3409274217391e-11
"PTPRH","PTPRH",1.41672902305438,5.09901307251603e-11,4.28405857824171e-10
"LAPTM4B","LAPTM4B",1.41663330672269,3.49915387870627e-25,4.79656063448069e-24
"WDR54","WDR54",1.41639214732735,8.16021638865957e-21,9.95123196704821e-20
"OXSM","OXSM",1.41636166485482,0.00342153628675687,0.015460556057011
"EFCAB4A","EFCAB4A",1.41608171528317,1.32230268640721e-11,1.15213081099262e-10
"ZFP2","ZFP2",1.41505510963397,0.0101904743287434,0.0428481177587075
"SCNN1B","SCNN1B",1.41502564152858,0.342046624635385,0.980537221387558
"GPR6","GPR6",1.4148992898401,0.0442541336916002,0.165106807574784
"ANKRD30B","ANKRD30B",1.4148737996144,0.0479611593942263,0.177349924284174
"B3GALT4","B3GALT4",1.41484183675127,5.60742311831056e-13,5.21794761100629e-12
"TSPAN17","TSPAN17",1.41449195167185,3.7681416975027e-19,4.33844864242919e-18
"CKS2","CKS2",1.41448544689941,0.000136707563301485,0.000734217692097373
"BPHL","BPHL",1.41432671070865,3.18441790802779e-18,3.54186833542375e-17
"FAM78A","FAM78A",1.41431091732206,0.22386148674013,0.693805950734279
"APLP1","APLP1",1.41423245569118,1.11785912292731e-22,1.43676623501119e-21
"ANGPT1","ANGPT1",1.4139808409454,0.191440845180072,0.60821350103026
"MLLT11","MLLT11",1.41355162793976,1.0118503621566e-20,1.22902963525259e-19
"MCM7","MCM7",1.41354965854663,6.32853625661544e-16,6.48083101521964e-15
"TRAPPC2L","TRAPPC2L",1.4135341226684,6.9641650445429e-31,1.08706171133584e-29
"FOXM1","FOXM1",1.41341483758456,0.0210747225887438,0.0837689395420199
"THAP7","THAP7",1.41312594758762,3.75835586834138e-19,4.32989981037998e-18
"AJUBA","AJUBA",1.41239743111648,7.63826210855218e-08,5.38820635895983e-07
"LOC730101","LOC730101",1.41235223326208,5.25493187540224e-08,3.74148701579008e-07
"DCLK3","DCLK3",1.41227177131395,0.340028165490853,0.975818586022178
"ERAP2","ERAP2",1.41199281766208,0.000162771977088823,0.00086784907900759
"TMPRSS13","TMPRSS13",1.4110631468726,0.000445094531153319,0.00226072522732845
"PPP5C","PPP5C",1.41064888373472,3.8692437086031e-27,5.53987500854718e-26
"PGAM2","PGAM2",1.41056789433246,0.0417916058662537,0.157037460191141
"STK17B","STK17B",1.41040143399466,7.13879496655513e-06,4.3126692516992e-05
"KIAA1161","KIAA1161",1.41025128036516,2.27941427510932e-10,1.85725176453932e-09
"JUN","JUN",1.4101190330154,2.73741743717694e-16,2.85916703959353e-15
"ECSIT","ECSIT",1.40995474192916,1.97811211991283e-21,2.44642983083757e-20
"PACSIN3","PACSIN3",1.40979858814187,6.58566771536643e-07,4.36056792662584e-06
"SLC6A12","SLC6A12",1.40970593884248,0.120890433506329,0.40780787951804
"MAPRE3","MAPRE3",1.40956525337013,3.34587804127093e-27,4.79427727773047e-26
"TMEM150A","TMEM150A",1.40926099608654,4.07490484524427e-18,4.51861123135582e-17
"MX1","MX1",1.40919871457912,1.04269295138075e-11,9.12406079259268e-11
"SLC37A2","SLC37A2",1.4091439987747,0.0505365966535566,0.185526765256782
"C2orf54","C2orf54",1.40884897983401,6.6627297327161e-07,4.40682026785957e-06
"CD40","CD40",1.40849467337803,9.13040340695911e-15,9.04704099875943e-14
"N4BP3","N4BP3",1.40839274095705,0.00103910097099484,0.00504183886481913
"CD300LB","CD300LB",1.40758104797461,0.312791295391051,0.914247832472871
"TRMT1","TRMT1",1.40728929012339,2.21171164884475e-11,1.90000015697712e-10
"DKK4","DKK4",1.40695832048933,0.105506332628121,0.36149666481083
"TRIB2","TRIB2",1.4068696607143,2.05002917885395e-12,1.85402293734518e-11
"ILVBL","ILVBL",1.40654706771412,1.43207312144269e-27,2.07305865196373e-26
"ZNF211","ZNF211",1.40635840483353,8.82061930539042e-07,5.77988491176012e-06
"SLC52A2","SLC52A2",1.40570193382489,2.00981766995166e-21,2.48229399896185e-20
"DPP6","DPP6",1.4056490431539,4.86730660769944e-29,7.32933255269421e-28
"SREBF2","SREBF2",1.40520031953172,7.99123810309991e-28,1.16508186048454e-26
"SEMA5B","SEMA5B",1.40477837234623,0.291546318970774,0.863992734891414
"LAMA5","LAMA5",1.40466725613896,8.1216939202739e-28,1.18316114528788e-26
"CNGA1","CNGA1",1.40441073259367,0.000523118250777387,0.00263368428150098
"ADPRHL2","ADPRHL2",1.40409201828803,3.98038325276983e-22,5.04870050062596e-21
"PRLHR","PRLHR",1.40406131842776,0.00090254714736696,0.0044131210956698
"SLC7A4","SLC7A4",1.40392735832161,0.00015394586016594,0.00082318397122551
"RCE1","RCE1",1.40338425421429,3.77261292673244e-15,3.77693742844976e-14
"MST1R","MST1R",1.4032816459369,2.7207483108918e-05,0.000157665860252975
"FOSL1","FOSL1",1.40285463187454,0.0034484015047316,0.015558950061078
"PTF1A","PTF1A",1.40263848858436,0.00343494545736524,0.0155096835631551
"KCNC2","KCNC2",1.40248236212525,0.000407331040725718,0.00208101911363521
"SERTAD3","SERTAD3",1.40244953767144,8.5518804217771e-12,7.51197503907154e-11
"PPP4C","PPP4C",1.40236981823512,6.6018119236214e-29,9.90866059665631e-28
"NDST4","NDST4",1.40231409111801,0.243894724281251,0.746540910888254
"TMEM246","TMEM246",1.40207515698517,8.61159034196336e-21,1.04946962433189e-19
"CD151","CD151",1.40203325871989,1.24440859737216e-19,1.45838326417909e-18
"COL11A2","COL11A2",1.40172817974705,0.257493402591924,0.77957849074587
"ANKK1","ANKK1",1.40152992838974,0.249658156475841,0.760501618987443
"REM1","REM1",1.40149903127976,0.209487809209627,0.656326478882643
"FGF20","FGF20",1.40135350075175,0.330664627103589,0.954472761364012
"MRPS12","MRPS12",1.40129345044063,6.83869478332119e-23,8.82056969204599e-22
"ADAP1","ADAP1",1.40107831127227,0.000194068303851151,0.00102517475833351
"RARRES3","RARRES3",1.40092422024039,6.21826024636002e-11,5.19112932082336e-10
"ADCK5","ADCK5",1.40052071135443,6.11308729596195e-09,4.60174937893009e-08
"ERCC2","ERCC2",1.40050313811772,4.65934140467786e-09,3.54152427282207e-08
"DEPTOR","DEPTOR",1.40048080668755,2.27573261135608e-15,2.29210388934002e-14
"DHRS7B","DHRS7B",1.40031686321052,7.84206872694197e-21,9.57599084692694e-20
"PDK2","PDK2",1.40027452456335,2.46470064070343e-20,2.96232466914427e-19
"ATP1A1","ATP1A1",1.40010849668963,3.31472665771293e-10,2.67939187435491e-09
"GCAT","GCAT",1.39998940158488,1.9443960415522e-11,1.67904662218143e-10
"FMNL2","FMNL2",1.39995859964712,1.36734862163946e-12,1.24706817849276e-11
"PEX16","PEX16",1.39947662365742,8.2370981270553e-20,9.72805001598978e-19
"TCHH","TCHH",1.39932274024658,0.163526778719661,0.531686695354955
"RAB15","RAB15",1.39919303369574,3.68561044987975e-10,2.96872117967697e-09
"SERGEF","SERGEF",1.3989748528244,3.64779832840457e-19,4.20517090768499e-18
"PCDHGC3","PCDHGC3",1.39877578355033,7.89691765320381e-07,5.19502749918978e-06
"LOC100506801","LOC100506801",1.39800518536712,0.0677368131957911,0.242222829172159
"ANKRD54","ANKRD54",1.3978098030088,5.79125625386928e-17,6.19704964715382e-16
"DOHH","DOHH",1.39760353174775,4.84631575814943e-10,3.86966814628727e-09
"CCDC178","CCDC178",1.39735013463276,0.256489257420569,0.777565201710851
"GLA","GLA",1.39706774272868,7.2431033398722e-15,7.19641161194995e-14
"TTLL1","TTLL1",1.39702607814642,2.5940498822241e-09,1.99989360613166e-08
"HDAC3","HDAC3",1.39699215036419,3.49133666419484e-22,4.43452948462587e-21
"HS1BP3","HS1BP3",1.39686645591523,1.75296592155763e-16,1.84352912656471e-15
"ZNF503.AS1","ZNF503.AS1",1.39642413760083,0.00930682350413652,0.0393309792371816
"DNAJB9","DNAJB9",1.39622034408897,1.21821464080754e-18,1.37328056097425e-17
"HAND2","HAND2",1.39620369168924,0.0274803494905939,0.106987282956269
"MACROD1","MACROD1",1.39604561740761,2.27902181605722e-12,2.05302255050616e-11
"ZNF296","ZNF296",1.39599208536235,0.0106357409172423,0.0445263921851497
"PRKCG","PRKCG",1.39557076026393,0.0463552015135975,0.172105415174269
"FAM110A","FAM110A",1.39550132259772,3.88399999588421e-06,2.39289364879114e-05
"CYP2U1","CYP2U1",1.39534141012924,1.73423602872266e-15,1.75732723772389e-14
"UCK1","UCK1",1.39527804978472,1.11138458083504e-13,1.06387811049558e-12
"ARHGAP23","ARHGAP23",1.39504107665442,0.000633774727340479,0.00316473244599829
"ZNF154","ZNF154",1.39493880047844,2.24939778120028e-05,0.000131138603639524
"ARMC12","ARMC12",1.3949104485505,0.113537564639778,0.385771113941861
"DDX25","DDX25",1.39489804592616,1.61527937573898e-09,1.25853181947445e-08
"PDE6G","PDE6G",1.39458844863871,0.199171162126474,0.629501686121258
"CDH22","CDH22",1.39452317311422,6.9874050224661e-08,4.93857400836419e-07
"POLDIP2","POLDIP2",1.39363253399733,2.60479061050809e-28,3.85277940220394e-27
"MB","MB",1.39356665918687,0.014536809543148,0.0592883308496502
"MDFIC","MDFIC",1.39355405051657,4.64203148426745e-10,3.71301785664847e-09
"HSPA12B","HSPA12B",1.39329244034001,0.176749851212434,0.568033821813081
"DRAM1","DRAM1",1.39291888725056,5.43029939187513e-13,5.05969290790494e-12
"CTSF","CTSF",1.39286332886286,6.51514575148083e-22,8.19014998135092e-21
"MAGIX","MAGIX",1.39281622946089,4.44631368129534e-13,4.16282997593864e-12
"CLTB","CLTB",1.39278311355022,2.30757539553156e-28,3.41591931633933e-27
"MGAT1","MGAT1",1.39276698615169,1.68092554278262e-18,1.88908427574608e-17
"ERGIC3","ERGIC3",1.39166304397468,4.38227396739338e-24,5.84972975516462e-23
"GYPE","GYPE",1.39134019585957,0.244832126851824,0.748660559951535
"ADORA2B","ADORA2B",1.39108707199506,0.00416676972101266,0.0185898135376048
"DOK4","DOK4",1.39098106011486,6.10583561909381e-19,6.97304676773347e-18
"LIMD2","LIMD2",1.39083804687894,0.00145398461036975,0.00691764766246217
"SLC35B2","SLC35B2",1.39083209460527,2.62839242990957e-30,4.0612759525671e-29
"IGSF9","IGSF9",1.39036590621851,0.000832530097240638,0.00408929687024385
"LRRC59","LRRC59",1.3903291315367,1.25985527336422e-20,1.52521488902793e-19
"PARP3","PARP3",1.39031647104939,4.29694453852019e-10,3.44299955356045e-09
"IDO1","IDO1",1.39007122587856,0.0494636210072116,0.182207727032189
"POU3F1","POU3F1",1.38952028271135,0.0159964312489732,0.0648663598358208
"USHBP1","USHBP1",1.38928681707454,0.220020218995691,0.684080494422779
"CHN1","CHN1",1.3892190771919,3.68161069987297e-12,3.27788455564903e-11
"WDR25","WDR25",1.38899573494092,7.42586564977774e-10,5.87566013298419e-09
"SNX11","SNX11",1.38872145954775,9.64510193820729e-14,9.25213465735669e-13
"CYP4F11","CYP4F11",1.38862355881987,0.000131550485856166,0.000709428833016156
"TRIB1","TRIB1",1.38861848291748,9.13697218854369e-19,1.03637110024787e-17
"PHLDA3","PHLDA3",1.38856557462161,1.43300167726675e-08,1.05341417886772e-07
"C14orf132","C14orf132",1.38787960243811,4.01609162427141e-24,5.36874172600305e-23
"GALR2","GALR2",1.38780998103255,0.335295540642479,0.964954575698055
"SHANK2","SHANK2",1.38765100496134,1.03427163159733e-06,6.73157416434583e-06
"TRMT61A","TRMT61A",1.38722674889882,1.11126182244469e-08,8.24167128405098e-08
"CPNE9","CPNE9",1.38666920815458,0.00784520093397945,0.033532703409489
"C1orf86","C1orf86",1.38627873908498,2.92609848350784e-22,3.73209821182318e-21
"METTL22","METTL22",1.3858288255495,3.78505571987378e-09,2.89740012346432e-08
"LYPD6","LYPD6",1.38570805999625,0.000190366463428945,0.00100677949992799
"SFT2D1","SFT2D1",1.38564567672229,7.16925906587922e-22,8.98165167536139e-21
"TACO1","TACO1",1.38554905168864,4.57796067844736e-15,4.57571535713368e-14
"TTC31","TTC31",1.38535948943523,3.07015439572906e-11,2.5997092230871e-10
"STEAP3","STEAP3",1.3852958839288,5.55779100442354e-08,3.95098623302838e-07
"PPFIBP2","PPFIBP2",1.38523940863387,0.0216367246672654,0.0856733953200163
"SMAD9","SMAD9",1.38508486469667,1.36700584196266e-12,1.24706817849276e-11
"SGCD","SGCD",1.38506036230152,0.00963958766612214,0.0406622993064274
"ROBO2","ROBO2",1.38498845187615,1.19659451249814e-15,1.21926333076268e-14
"NMRK2","NMRK2",1.38486879470357,0.226837084160473,0.701706689254044
"GPR65","GPR65",1.38352757472984,0.199344494560219,0.629832450427043
"A4GALT","A4GALT",1.38340099158932,7.91686659648809e-05,0.000437622815690741
"PFKFB4","PFKFB4",1.38334014909688,1.02500235404395e-07,7.15901301428795e-07
"CA8","CA8",1.38314519721905,2.41538594111969e-11,2.06818830747321e-10
"OPLAH","OPLAH",1.38291116510689,0.000299296841004093,0.00154776495165441
"GPR64","GPR64",1.38253901044673,8.59429185583294e-11,7.13571330592268e-10
"SLC38A7","SLC38A7",1.38221139908281,1.56370722671729e-11,1.35666765587615e-10
"NUBP2","NUBP2",1.38132367078457,4.18766838632373e-23,5.45885045298959e-22
"SLC38A2","SLC38A2",1.38112885946919,9.83717729870336e-19,1.11303928954669e-17
"BECN1","BECN1",1.38100441625684,4.92205799813378e-24,6.5607169871927e-23
"SQLE","SQLE",1.38096126318325,3.33519855736712e-14,3.23313302012e-13
"MRPS34","MRPS34",1.3807106718633,4.66099616069632e-26,6.55075330140469e-25
"PSMD13","PSMD13",1.3806205677551,1.80629679904159e-27,2.60450389868095e-26
"RASL11B","RASL11B",1.38032520322923,0.0449334506749278,0.167334907376416
"PRMT7","PRMT7",1.38007936548804,1.96092627806807e-10,1.60201999403325e-09
"C1orf106","C1orf106",1.38000991711295,1.2424910654269e-09,9.73037089282438e-09
"MRPL37","MRPL37",1.37998655019034,1.00696134330922e-21,1.25551855864272e-20
"TMEM161A","TMEM161A",1.37960848771979,2.63536608312071e-11,2.245018547632e-10
"PSRC1","PSRC1",1.37959009881281,3.83771654776231e-05,0.000219139349945543
"ST3GAL4","ST3GAL4",1.37946804650719,0.000492318483619074,0.00248886805624516
"BOK","BOK",1.37943907310165,2.47513823125246e-14,2.41086087622949e-13
"MAPKAPK3","MAPKAPK3",1.37917382775287,7.22860781319794e-18,7.95797694488976e-17
"ADAP2","ADAP2",1.37864784948567,0.000421692728842155,0.00214602284675193
"ZNF672","ZNF672",1.37854449799995,2.11089171680744e-13,1.9977226510818e-12
"ZBTB17","ZBTB17",1.37841630889392,2.16228788971956e-11,1.85928374052257e-10
"DBNL","DBNL",1.37814698898547,2.83164207423282e-23,3.71496046376996e-22
"FMO4","FMO4",1.37727091520822,0.0388258064152699,0.147037810337077
"CHRNA3","CHRNA3",1.377151946372,0.115081719105054,0.389862174012892
"DPAGT1","DPAGT1",1.37687763673212,2.11009157071594e-19,2.45254686302288e-18
"PARVA","PARVA",1.37686898045933,1.08283701110722e-26,1.53361495140675e-25
"FUK","FUK",1.37674854247862,0.048690909287889,0.179804064348605
"ABCB6","ABCB6",1.37623008567834,2.10239510850465e-13,1.99070876020051e-12
"ZNF581","ZNF581",1.37572327028708,6.69487881413494e-10,5.30642922774628e-09
"SLCO3A1","SLCO3A1",1.37560197088869,2.07797901200539e-08,1.51539614549466e-07
"LRP5","LRP5",1.37552612018517,1.49364223271503e-11,1.29833612275954e-10
"PITPNM3","PITPNM3",1.37534195521932,0.0393933543536604,0.148971858185667
"LRSAM1","LRSAM1",1.37528628001795,0.0652465591790593,0.234139530796933
"STX10","STX10",1.37472961387987,3.12968655684987e-17,3.37855097935159e-16
"ZNF804A","ZNF804A",1.37447356518556,0.16924973279611,0.547836722545343
"DOCK6","DOCK6",1.3742132860855,3.31219697674909e-06,2.0537188894711e-05
"CNIH3","CNIH3",1.37361429667607,9.99730865285594e-11,8.25887022180226e-10
"FUT4","FUT4",1.37359066332248,8.96609858957874e-10,7.07908799963253e-09
"LGSN","LGSN",1.37346124277538,0.31124722642696,0.910605420305771
"MAP3K11","MAP3K11",1.37334677346591,2.84287494251791e-13,2.67527805647619e-12
"FGD3","FGD3",1.3726965404058,0.000316963415051965,0.00163574169821837
"ZNF596","ZNF596",1.37193806850998,0.000743445496297237,0.00368129963487787
"FAM218A","FAM218A",1.37186094354445,0.000149824177644926,0.000802079755454054
"TF","TF",1.37184455128675,0.282153136168239,0.840911711157243
"BMF","BMF",1.37181480210189,3.19709736675937e-11,2.70221026745316e-10
"CCM2","CCM2",1.37173549705643,3.9959723645224e-10,3.20884978711495e-09
"WNK2","WNK2",1.37155702500937,4.7202663264751e-11,3.96948210425859e-10
"CEBPG","CEBPG",1.37154950711779,4.62667188259574e-17,4.97116514344982e-16
"MLIP","MLIP",1.37134026338655,1.17142115411345e-07,8.1506204050056e-07
"GCH1","GCH1",1.37125790895794,4.37028640341128e-20,5.20827959226551e-19
"GMPR","GMPR",1.37119668760464,3.94815432419223e-06,2.42833998859858e-05
"DGAT1","DGAT1",1.37087886005344,3.43821993122819e-13,3.22724625172243e-12
"KLC3","KLC3",1.37075520617917,2.06819005305655e-07,1.41539827474292e-06
"C14orf105","C14orf105",1.37069711161083,2.34065084792725e-08,1.70154091168584e-07
"ARHGAP27","ARHGAP27",1.37066858871557,0.00168211605243531,0.0079412330804932
"SKA3","SKA3",1.37045130857054,0.0503796289500463,0.185098712855128
"SLC6A17","SLC6A17",1.37043459932191,4.71562117006286e-13,4.40821650765153e-12
"PTPRU","PTPRU",1.37022486831214,2.28926134328007e-07,1.56435701554023e-06
"UGT2B7","UGT2B7",1.36989660270139,0.000748490779972185,0.00370160217647098
"PRUNE2","PRUNE2",1.36967065668947,9.54631602102537e-19,1.08146375627935e-17
"HMBS","HMBS",1.36943634513254,7.19402192599447e-07,4.74112670300627e-06
"GIPC2","GIPC2",1.36919195942648,4.5913187733046e-06,2.81166536297762e-05
"ZNF883","ZNF883",1.3691540916783,4.90219035706225e-06,2.99204902957999e-05
"FAM195A","FAM195A",1.36898524155575,2.58372595314046e-17,2.80071617651e-16
"PRKCD","PRKCD",1.36895100205899,4.05243817990161e-10,3.25134596052386e-09
"AMIGO3","AMIGO3",1.36885517235396,0.0120765440978523,0.0500442601217147
"IGFLR1","IGFLR1",1.36877927423884,0.27853894558511,0.832250936898299
"BRMS1","BRMS1",1.36864625061447,1.55733289650277e-10,1.275705344116e-09
"AKT1S1","AKT1S1",1.36851136404607,4.3508143655496e-18,4.81873709411504e-17
"ARL14","ARL14",1.36810354599802,0.0186706467376338,0.0748499085934298
"CHRNA1","CHRNA1",1.36805064037268,0.175829489727161,0.565769942295766
"TJP2","TJP2",1.36796804245526,1.99327038500189e-21,2.46351564227222e-20
"RDH10","RDH10",1.36772652981679,9.78464637514406e-11,8.09838443892225e-10
"KIF20A","KIF20A",1.36739920784691,0.144829462377225,0.478357134784926
"ACP2","ACP2",1.36727048820871,1.51923503785503e-21,1.88782451418015e-20
"DENND6B","DENND6B",1.36717109339243,7.88404077472993e-08,5.55517448518332e-07
"ANKRD29","ANKRD29",1.36677282024036,0.0751896540892043,0.266741478849148
"HMG20B","HMG20B",1.36671390167718,4.9588060095873e-22,6.27237662219591e-21
"ACSL1","ACSL1",1.36649805635259,4.32917026625674e-06,2.65645071439996e-05
"TMEM115","TMEM115",1.36629765942558,4.71745028178936e-23,6.12333726951866e-22
"ZNF792","ZNF792",1.3651842012441,0.000577182618185031,0.00289316928126036
"AURKA","AURKA",1.36510930523722,0.0193945538922017,0.0774473139422755
"DHDH","DHDH",1.36478531747137,0.000183589902646794,0.00097346701487275
"GPR68","GPR68",1.36469743988972,0.00784175818691584,0.0335258011436418
"BAG3","BAG3",1.36468448919111,2.5816571112177e-13,2.43696207292042e-12
"ASPSCR1","ASPSCR1",1.36450875700441,1.10437278964911e-07,7.69870822309174e-07
"FADS3","FADS3",1.36366060807811,6.72134184994084e-08,4.75602356750636e-07
"ARHGEF3","ARHGEF3",1.36348778321126,2.06879523385926e-15,2.09056602667838e-14
"SYNPR","SYNPR",1.36334214199819,0.221530280880892,0.687609897044583
"GNA14","GNA14",1.36321508150307,0.0819452765405813,0.288531064893608
"PID1","PID1",1.36317604169014,0.00122369032616691,0.00588301553662576
"GLIPR2","GLIPR2",1.36316614858803,1.48837704063819e-08,1.09324482588486e-07
"ZNF550","ZNF550",1.36300884137998,0.000448116047853959,0.00227481218756974
"CD200","CD200",1.36293140062919,7.03152422724654e-22,8.81511865016602e-21
"SHISA7","SHISA7",1.36248332313779,0.0236636829334943,0.0930565198720452
"TPRA1","TPRA1",1.36247584879902,1.32991891973644e-16,1.40345471270921e-15
"SLC46A3","SLC46A3",1.36242571472901,3.05693036038841e-17,3.30195287042897e-16
"CTSO","CTSO",1.36238415505699,7.0804503422046e-13,6.55871412759468e-12
"USH1C","USH1C",1.36165517096853,1.34542069774381e-23,1.77783580816421e-22
"C21orf58","C21orf58",1.36047315632331,3.85243051367452e-22,4.88978740839477e-21
"MAF1","MAF1",1.3603662728529,3.90269921021106e-26,5.49343102183277e-25
"BCL2","BCL2",1.36021195171776,0.0321026331168328,0.123333555508134
"TOR3A","TOR3A",1.36017715915408,2.15339659391826e-17,2.33839235814416e-16
"MKL1","MKL1",1.36007602320513,9.46861385177203e-11,7.84035425080591e-10
"AP1M2","AP1M2",1.35992028856872,2.80041777349281e-25,3.85314796576381e-24
"GAK","GAK",1.35989639129212,2.9183187926068e-17,3.154088684455e-16
"DYRK1B","DYRK1B",1.35962082140669,4.2710516058573e-10,3.42374814261489e-09
"HSD17B8","HSD17B8",1.35950591315099,1.02746585199676e-14,1.01479543303568e-13
"MUL1","MUL1",1.35940539560731,1.16796610221031e-18,1.31744565071582e-17
"NUDT18","NUDT18",1.35935731393476,8.45031045019837e-08,5.94048079597886e-07
"NXPH4","NXPH4",1.35922747721278,0.00101388986240808,0.00493264981085115
"LIPC","LIPC",1.35911820321612,0.000287205424487027,0.00148677242182234
"STAT4","STAT4",1.35888702551918,1.14122302385272e-08,8.45703898201324e-08
"NECAB2","NECAB2",1.35881506580016,0.000168615950654353,0.000897181650986794
"CCRL2","CCRL2",1.35881435904972,0.0349588866989354,0.133329370127922
"TMEM125","TMEM125",1.35875266752688,2.04739570811289e-20,2.46723289635339e-19
"SRGAP1","SRGAP1",1.3583152533529,1.66803309611386e-11,1.44581261889529e-10
"CHL1","CHL1",1.35829136382203,1.28784078679996e-06,8.28491331837881e-06
"ZNF691","ZNF691",1.35806490284031,2.1072982279952e-07,1.4416246475069e-06
"ZNF17","ZNF17",1.35769236746774,0.00025350490643856,0.00132164112819489
"MPL","MPL",1.357301795564,0.000286999810602343,0.00148654716923399
"RBMS1","RBMS1",1.35725981775423,6.8738289732876e-08,4.86204771303771e-07
"NFATC1","NFATC1",1.35691097521933,0.00230445647880381,0.0106759374280729
"HMGB2","HMGB2",1.35681851891773,6.61727484774429e-07,4.3783347035526e-06
"PLXDC2","PLXDC2",1.35599465627656,1.10432009796075e-06,7.15700880448695e-06
"MAT2A","MAT2A",1.35562662702488,5.7340776381117e-20,6.81144546376986e-19
"MGAT4B","MGAT4B",1.35549266762814,1.83571859411411e-22,2.34626583516703e-21
"ASRGL1","ASRGL1",1.35528413160062,1.50152646975279e-15,1.52488909090453e-14
"FUOM","FUOM",1.35498157298832,0.00160345562616371,0.00758549900424778
"DDX3Y","DDX3Y",1.35382241745147,2.03442127062298e-12,1.84081502340878e-11
"BZW2","BZW2",1.35351824900094,5.54280998281049e-11,4.64840776839173e-10
"VPRBP","VPRBP",1.35345502446606,1.07668664288892e-12,9.87375485861281e-12
"TXNRD2","TXNRD2",1.35345402975579,1.08308515855167e-10,8.9360615802952e-10
"ABCB8","ABCB8",1.35343629356076,2.04222727865021e-11,1.76100096463204e-10
"ADA","ADA",1.35342153528619,0.00298111948598622,0.0135977897270513
"FARP1","FARP1",1.35294150415194,1.2879685709081e-21,1.60370886347763e-20
"INTS5","INTS5",1.35285818046994,9.93546714118364e-12,8.69815765329113e-11
"LDLR","LDLR",1.35236051187946,1.96519881957332e-19,2.2899435546248e-18
"FZR1","FZR1",1.35230414169329,5.71179621852644e-10,4.54490474811251e-09
"RASSF1","RASSF1",1.35226119035159,1.33949151098046e-12,1.22409635290945e-11
"ISG20","ISG20",1.35215941425701,1.05980449485872e-06,6.88553816514484e-06
"CRTAP","CRTAP",1.35149395539366,1.85198999578669e-19,2.16352538297603e-18
