"","Gene","effect.size","p.value","q.value"
"ENSG00000066379.ZNRD1","ENSG00000273461.RP11.398A8.4",1.09114105829453,2.35972140531631e-05,0.000360292398864602
"ENSG00000169217.CD2BP2","ENSG00000147416.ATP6V1B2",1.09113112911137,5.34528994636473e-05,0.000656557879858979
"ENSG00000163719.MTMR14","ENSG00000239300.RP11.400L8.2",1.09103739234106,0.000168407627896044,0.00149534359252522
"ENSG00000132670.PTPRA","ENSG00000235201.RP11.127L21.1",1.09103033201589,0.000284498712674046,0.00220729762622311
"ENSG00000057663.ATG5","ENSG00000114115.RBP1",1.09100914715454,0.00102405101279796,0.00592871547764685
"ENSG00000119640.ACYP1","ENSG00000126870.WDR60",1.09099840848705,6.22204623393958e-05,0.000731407100479449
"ENSG00000086065.CHMP5","ENSG00000113273.ARSB",1.09098153888903,7.35289679946655e-06,0.000147173790455709
"ENSG00000032389.TSSC1","ENSG00000163346.PBXIP1",1.09096947015244,0.00047169610665383,0.00320545887107934
"ENSG00000058272.PPP1R12A","ENSG00000260070.RP11.182J23.1",1.09094436327822,1.67216911011273e-06,4.51960033946073e-05
"ENSG00000004142.POLDIP2","ENSG00000254209.RP11.3G20.1",1.09092320440836,0.000484859592119957,0.0032762409673212
"ENSG00000072849.DERL2","ENSG00000176571.CNBD1",1.09092166065632,9.75196497494116e-05,0.00101487543745223
"ENSG00000084463.WBP11","ENSG00000198670.LPA",1.09091733898453,0.000284750551402754,0.00220745392879555
"ENSG00000221821.C6orf226","ENSG00000113924.HGD",1.09089040809802,0.000142677232930292,0.00131779366954207
"ENSG00000008282.SYPL1","ENSG00000196355.AC021860.1",1.09082416739011,3.12867309923204e-06,7.49897684350523e-05
"ENSG00000151465.CDC123","ENSG00000269636.AC010441.1",1.09079034427407,1.39938391052013e-05,0.000241971510117613
"ENSG00000143418.CERS2","ENSG00000024526.DEPDC1",1.09075483236321,0.000547321910421443,0.00359628241485538
"ENSG00000136147.PHF11","ENSG00000257923.CUX1",1.09070270654606,1.93241228120398e-05,0.000310473153611651
"ENSG00000168175.MAPK1IP1L","ENSG00000232533.AC093673.5",1.09068917716167,6.08267359498337e-06,0.000127789796419413
"ENSG00000102316.MAGED2","ENSG00000138794.CASP6",1.0906620147246,9.57926922560871e-05,0.00100292843458227
"ENSG00000132589.FLOT2","ENSG00000254000.RP11.245A18.1",1.09063250651033,0.000125682166751004,0.00120929134537518
"ENSG00000129103.SUMF2","ENSG00000127418.FGFRL1",1.09059942557444,0.000348617345959189,0.00257766417392285
"ENSG00000173575.CHD2","ENSG00000009694.TENM1",1.09052749994959,2.03593937148404e-05,0.000322216152189605
"ENSG00000131370.SH3BP5","ENSG00000231031.AC008271.1",1.09049671808362,1.51555543768958e-06,4.16723071647547e-05
"ENSG00000172053.QARS","ENSG00000228262.AC073218.2",1.09043758427886,7.59734183843013e-06,0.000150642402425896
"ENSG00000113387.SUB1","ENSG00000163482.STK36",1.0903821938157,3.15214996440592e-11,2.18415336624563e-09
"ENSG00000104960.PTOV1","ENSG00000236991.EDRF1.AS1",1.09037739709391,3.8934463101464e-05,0.000515554695299795
"ENSG00000078061.ARAF","ENSG00000187758.ADH1A",1.09031541430655,0.00077733143563681,0.00473086530617559
"ENSG00000111142.METAP2","ENSG00000164543.STK17A",1.09028547570073,3.71220625848926e-06,8.57407154612278e-05
"ENSG00000145833.DDX46","ENSG00000268279.RP11.434D12.1",1.09025490555867,3.2278624201675e-08,1.46445043848314e-06
"ENSG00000123106.CCDC91","ENSG00000234768.RP11.503C24.1",1.09016305799219,2.61698257155715e-05,0.000388671885432748
"ENSG00000104231.ZFAND1","ENSG00000248693.CTD.2023M8.1",1.09014687985469,1.06271076503939e-05,0.000193959434205088
"ENSG00000100603.SNW1","ENSG00000236188.PRKX.AS1",1.09013455514339,1.18251746035623e-05,0.00021117966454628
"ENSG00000128228.SDF2L1","ENSG00000254860.TMEM9B.AS1",1.09012831807674,2.16965309098803e-07,8.01215884666218e-06
"ENSG00000184182.UBE2F","ENSG00000172554.SNTG2",1.09011925908159,1.46552723631503e-06,4.04719151999753e-05
"ENSG00000063854.HAGH","ENSG00000227303.GS1.256O22.5",1.09009569034889,3.11669991712699e-05,0.000442749108837215
"ENSG00000068903.SIRT2","ENSG00000155629.PIK3AP1",1.09008411000865,0.00010202547346329,0.00104775719244809
"ENSG00000117054.ACADM","ENSG00000116981.NT5C1A",1.09006357622234,0.000251541153136297,0.00201815438863669
"ENSG00000123562.MORF4L2","ENSG00000250665.RP11.775H9.1",1.09001722610311,4.65258303504145e-05,0.000591822227855239
"ENSG00000124795.DEK","ENSG00000243696.RP5.966M1.6",1.09000102708171,5.17585444777223e-09,2.70950292588736e-07
"ENSG00000103769.RAB11A","ENSG00000102158.MAGT1",1.08988010497103,5.18609940523965e-06,0.00011178860199869
"ENSG00000055044.NOP58","ENSG00000231768.RP5.855F14.1",1.08986078192014,7.55328903319154e-07,2.33270538942406e-05
"ENSG00000100201.DDX17","ENSG00000121690.DEPDC7",1.08976851094306,1.06369776302449e-05,0.000193959434205088
"ENSG00000125821.DTD1","ENSG00000185585.OLFML2A",1.08967643815114,0.00010670024241332,0.00107887275179889
"ENSG00000137133.HINT2","ENSG00000249023.CTD.2331D11.3",1.08966601187219,1.7204601238261e-06,4.59077069846308e-05
"ENSG00000198612.COPS8","ENSG00000233970.AC092159.3",1.08963551405298,0.000130942141656773,0.00124381979524915
"ENSG00000167578.RAB4B","ENSG00000107566.ERLIN1",1.08961762096921,5.86604503015229e-05,0.000700799298116313
"ENSG00000119632.IFI27L2","ENSG00000102048.ASB9",1.08961337152464,3.48385354802246e-06,8.16541566513752e-05
"ENSG00000182162.P2RY8","ENSG00000233860.RP11.359D14.2",1.08960660703587,0.00014029456551893,0.00130214951094166
"ENSG00000100258.LMF2","ENSG00000086205.FOLH1",1.08959523331947,0.00098657104424028,0.00574369424014621
"ENSG00000115866.DARS","ENSG00000117594.HSD11B1",1.08952523117735,9.38395578177243e-07,2.79392620971365e-05
"ENSG00000059804.SLC2A3","ENSG00000009765.IYD",1.08950773875938,8.00135354879158e-08,3.30728398855149e-06
"ENSG00000149761.NUDT22","ENSG00000261080.RP1.166H4.2",1.08947827147465,1.41149168335277e-05,0.000243622953136658
"ENSG00000197858.GPAA1","ENSG00000272354.RP11.307L14.2",1.08947644588883,7.49719407162312e-05,0.000840207202191895
"ENSG00000108465.CDK5RAP3","ENSG00000226717.RP11.87N24.2",1.08947322104644,5.7717745085545e-05,0.00069476413935885
"ENSG00000054267.ARID4B","ENSG00000187180.LCE2C",1.0894571710344,4.65562586875334e-07,1.55092571554362e-05
"ENSG00000204220.PFDN6","ENSG00000138472.GUCA1C",1.08943848835568,5.23385717933362e-05,0.000647184610981195
"ENSG00000138363.ATIC","ENSG00000180875.GREM2",1.08938634743535,0.000181841880251,0.00157809583854135
"ENSG00000204922.C11orf83","ENSG00000171462.DLK2",1.08936349454207,2.87498763885905e-05,0.000417234497017969
"ENSG00000158850.B4GALT3","ENSG00000223906.RP5.837M10.2",1.08936210175237,0.000209229499247895,0.00175324015310846
"ENSG00000163644.PPM1K","ENSG00000224638.AC106900.6",1.0893315594979,9.26120924412845e-06,0.000175419823207622
"ENSG00000137575.SDCBP","ENSG00000249734.RP11.332J15.1",1.08929399234754,3.03622127561202e-05,0.000434348321372275
"ENSG00000175354.PTPN2","ENSG00000127081.ZNF484",1.0892820529784,1.67990283687915e-06,4.52126392044239e-05
"ENSG00000171720.HDAC3","ENSG00000228214.LINC00693",1.08927312992348,0.000256854885988887,0.00205128661044352
"ENSG00000165782.TMEM55B","ENSG00000106278.PTPRZ1",1.08926082043766,0.000230904428783164,0.00188593394361903
"ENSG00000119318.RAD23B","ENSG00000064652.SNX24",1.08923688332663,0.000549706715288309,0.00360449465238085
"ENSG00000173163.COMMD1","ENSG00000225545.RP11.545I10.2",1.08923261810864,7.42953672519735e-05,0.000834235841476932
"ENSG00000125458.NT5C","ENSG00000228467.RP11.402N8.1",1.08922704296613,5.74123720322876e-08,2.46394763305234e-06
"ENSG00000143149.ALDH9A1","ENSG00000198890.PRMT6",1.08921954052071,0.000224807646841459,0.00184881731142167
"ENSG00000089335.ZNF302","ENSG00000122378.FAM213A",1.08915681777358,0.00166555429834191,0.00870464540726962
"ENSG00000169019.COMMD8","ENSG00000237220.AC104777.3",1.08913338818658,1.10121506908428e-05,0.000199464383473393
"ENSG00000100359.SGSM3","ENSG00000254919.RP11.698N11.2",1.08912710396837,0.000285118339535585,0.00220850811376039
"ENSG00000197345.MRPL21","ENSG00000230309.RP3.390M24.1",1.08912476675924,5.7420202233012e-06,0.000121571328172227
"ENSG00000128789.PSMG2","ENSG00000106819.ASPN",1.08911089313863,1.2136171585283e-05,0.000215924135908093
"ENSG00000132388.UBE2G1","ENSG00000164687.FABP5",1.08908887359627,0.000186802426593418,0.00160349104838855
"ENSG00000120992.LYPLA1","ENSG00000250579.CTD.2297D10.2",1.08907335133311,4.73916436962246e-05,0.000600572008449028
"ENSG00000130305.NSUN5","ENSG00000249673.NOP14.AS1",1.08901634831918,0.000230458545512888,0.00188390715776408
"ENSG00000065268.WDR18","ENSG00000228951.RP11.336A10.4",1.08901362230773,0.000285514977821755,0.00221002411386295
"ENSG00000169609.C15orf40","ENSG00000130224.LRCH2",1.08901008191096,0.000114884423406691,0.00113957453826887
"ENSG00000114857.NKTR","ENSG00000213699.SLC35F6",1.08899483276681,2.66737309946844e-05,0.000394659944401849
"ENSG00000155115.GTF3C6","ENSG00000243733.RP11.80H8.3",1.08898972957184,1.67600766661104e-06,4.52126392044239e-05
"ENSG00000101109.STK4","ENSG00000148303.RPL7A",1.08897899699598,3.61497818199617e-06,8.43094555538803e-05
"ENSG00000136908.DPM2","ENSG00000132570.PCBD2",1.08896637205408,0.000140912306265532,0.00130533981326675
"ENSG00000168118.RAB4A","ENSG00000159377.PSMB4",1.08896332407181,1.91834544089768e-05,0.000308994694643325
"ENSG00000105329.TGFB1","ENSG00000231188.RP11.34D15.2",1.08896166824753,1.48707725626444e-08,7.21024354150608e-07
"ENSG00000104915.STX10","ENSG00000187714.SLC18A3",1.08894678869614,1.92494194168697e-05,0.000309669387786235
"ENSG00000260260.RP11.304L19.5","ENSG00000238039.AF011889.2",1.088909170733,0.00187630002687425,0.00955704277254445
"ENSG00000172500.FIBP","ENSG00000224984.RP11.524H19.2",1.08889692542827,3.31647727270422e-07,1.1616815152827e-05
"ENSG00000133226.SRRM1","ENSG00000236045.RP3.467K16.7",1.08884233557102,7.00981584652118e-08,2.92921142446187e-06
"ENSG00000180964.TCEAL8","ENSG00000251291.RP11.400D2.3",1.08882058256312,1.06205321060782e-05,0.000193959434205088
"ENSG00000105220.GPI","ENSG00000122359.ANXA11",1.0887955151893,0.00011070343686235,0.00111080474424686
"ENSG00000171135.JAGN1","ENSG00000260077.RP11.254F7.2",1.08870317764335,5.64468416714277e-05,0.000682917186062892
"ENSG00000178425.NT5DC1","ENSG00000241202.ZIC4.AS1",1.08866865662995,0.000178665922050564,0.00155882744719482
"ENSG00000176973.FAM89B","ENSG00000271367.RP3.483K16.4",1.08865816490936,7.41229870298977e-05,0.000832790989301121
"ENSG00000186501.TMEM222","ENSG00000238142.RP11.108M9.4",1.08854473699268,0.000406435316410522,0.00287476798596974
"ENSG00000066044.ELAVL1","ENSG00000223834.RP11.472N13.2",1.08853892703645,2.79619313806916e-05,0.000407649320093488
"ENSG00000089053.ANAPC5","ENSG00000106665.CLIP2",1.08852920111472,2.73871500056179e-05,0.000402671406911304
"ENSG00000100897.DCAF11","ENSG00000128602.SMO",1.08852197384828,0.00049281792501305,0.00331824931488469
"ENSG00000184436.THAP7","ENSG00000130413.STK33",1.08851826581302,0.000109942650002391,0.00110435276531132
"ENSG00000215712.TMEM242","ENSG00000240292.RP11.298O21.2",1.08851594086758,0.00076736394033081,0.00469108754668065
"ENSG00000061794.MRPS35","ENSG00000130396.MLLT4",1.08842487367086,4.34259436842033e-05,0.000561384909703184
"ENSG00000196655.TRAPPC4","ENSG00000231842.RP11.527F13.1",1.08841242912637,6.82654610414411e-06,0.000138974183776139
"ENSG00000104765.BNIP3L","ENSG00000233110.RP11.301L8.2",1.08840494334572,5.43179004165183e-05,0.000663479225920998
"ENSG00000160087.UBE2J2","ENSG00000177757.FAM87B",1.08835554229414,2.75860714670171e-05,0.000404348147541547
"ENSG00000197622.CDC42SE1","ENSG00000066557.LRRC40",1.08827569267586,8.99929720215067e-07,2.70049776672411e-05
"ENSG00000069345.DNAJA2","ENSG00000104756.KCTD9",1.08825450597156,0.000152626488869282,0.00139019968709569
"ENSG00000060971.ACAA1","ENSG00000084676.NCOA1",1.08822260820599,4.42710681892937e-05,0.000568836955055287
"ENSG00000137288.UQCC2","ENSG00000177707.PVRL3",1.08820230983293,6.64648266804093e-05,0.000769601851060677
"ENSG00000110200.ANAPC15","ENSG00000013392.RWDD2A",1.08816967675961,2.78822742344306e-06,6.83779582415798e-05
"ENSG00000134330.IAH1","ENSG00000143630.HCN3",1.08815663189944,1.01565236627132e-05,0.00018862822455458
"ENSG00000205707.LYRM5","ENSG00000261420.RP1.168L15.5",1.08813678390092,0.000548741511279728,0.00360188408454537
"ENSG00000126945.HNRNPH2","ENSG00000151470.C4orf33",1.08811800910336,0.00041963696841006,0.00294209721973325
"ENSG00000116871.MAP7D1","ENSG00000179163.FUCA1",1.08809888644393,1.86262396787173e-05,0.000301548850533525
"ENSG00000141127.PRPSAP2","ENSG00000205038.PKHD1L1",1.08803929342396,0.000186898641746049,0.00160349104838855
"ENSG00000167642.SPINT2","ENSG00000173145.NOC3L",1.08802826504842,6.42306508025617e-06,0.000132745667141303
"ENSG00000175768.TOMM5","ENSG00000271904.CTC.498M16.4",1.08802179237487,0.000141437650719089,0.00130893367384761
"ENSG00000169964.TMEM42","ENSG00000157992.KRTCAP3",1.08801676660322,0.00177850183084649,0.00917738413468817
"ENSG00000178685.PARP10","ENSG00000178394.HTR1A",1.08798721138144,0.000486908023625883,0.00328542223448697
"ENSG00000154832.CXXC1","ENSG00000226566.RP11.436F21.1",1.0879783717006,0.00150045699043705,0.00803575265676726
"ENSG00000130159.ECSIT","ENSG00000165511.C10orf25",1.08796000494693,0.000208494961327638,0.00175016365114456
"ENSG00000159377.PSMB4","ENSG00000225087.RP4.660H19.1",1.08794449931339,8.87503803605916e-07,2.6674108797651e-05
"ENSG00000114503.NCBP2","ENSG00000234148.RP11.395L14.3",1.08793134513125,8.16866293935625e-05,0.000890978089922343
"ENSG00000215301.DDX3X","ENSG00000248627.RP11.428L21.1",1.08782265935177,9.9207152859073e-05,0.00102794578451856
"ENSG00000185862.EVI2B","ENSG00000253438.PCAT1",1.08782061975268,1.5039218528902e-07,5.84841447078014e-06
"ENSG00000169249.ZRSR2","ENSG00000189308.LIN54",1.08781846689208,0.0001194996711046,0.0011677262732811
"ENSG00000072778.ACADVL","ENSG00000253901.RP11.122C21.1",1.08781444695396,3.79270956385225e-05,0.000508320739592756
"ENSG00000109854.HTATIP2","ENSG00000204287.HLA.DRA",1.08780589620383,0.000110943869341167,0.00111206492914042
"ENSG00000100376.FAM118A","ENSG00000255007.CTD.2589M5.4",1.0876877911356,1.69037299667483e-06,4.53024718025863e-05
"ENSG00000197989.SNHG12","ENSG00000053371.AKR7A2",1.08767872168024,0.000945295520681537,0.0055594463415391
"ENSG00000141101.NOB1","ENSG00000168172.HOOK3",1.08766658827951,2.6041132400831e-05,0.000387970115635523
"ENSG00000156990.RPUSD3","ENSG00000188525.AC010969.1",1.08761295805918,9.71204052298365e-05,0.00101182576361648
"ENSG00000188976.NOC2L","ENSG00000228463.AP006222.2",1.08755362737085,0.000377309187460649,0.00272954691232447
"ENSG00000124155.PIGT","ENSG00000160326.SLC2A6",1.0875337295445,0.000323187976424618,0.00243028685507936
"ENSG00000122557.HERPUD2","ENSG00000173950.XXYLT1",1.08752232479856,0.00025902471441967,0.00206047859802835
"ENSG00000162076.FLYWCH2","ENSG00000147402.GABRQ",1.08752232479856,0.000291293573607697,0.00224085548853237
"ENSG00000118579.MED28","ENSG00000269686.AC011755.1",1.08751478234696,4.7698987065267e-05,0.00060312156504888
"ENSG00000114686.MRPL3","ENSG00000270571.RP11.355F16.1",1.08747859243207,2.34243192767909e-05,0.000358387703036326
"ENSG00000167775.CD320","ENSG00000120616.EPC1",1.08747221488405,2.57060203515494e-06,6.39462425324771e-05
"ENSG00000060688.SNRNP40","ENSG00000227066.RP3.340N1.2",1.08745103511742,0.000117939889758355,0.00115842505120899
"ENSG00000158195.WASF2","ENSG00000159363.ATP13A2",1.08742522808666,5.82182194362849e-06,0.000123124103369413
"ENSG00000131828.PDHA1","ENSG00000251260.WDFY3.AS1",1.08741412751702,0.00128114267242435,0.007080096758424
"ENSG00000204463.BAG6","ENSG00000239589.LINC00879",1.08741387955369,0.000404593721767886,0.00286812997332108
"ENSG00000106603.COA1","ENSG00000273013.CTD.2002J20.1",1.08740153944403,4.00893428437603e-05,0.000525964510255022
"ENSG00000100612.DHRS7","ENSG00000106462.EZH2",1.0873981137674,1.20518430635017e-09,6.79431566790014e-08
"ENSG00000113328.CCNG1","ENSG00000181061.HIGD1A",1.08736754952548,1.13528299122581e-06,3.25593465917191e-05
"ENSG00000055163.CYFIP2","ENSG00000177873.ZNF619",1.08735547438713,0.000117932706757387,0.00115842505120899
"ENSG00000135926.TMBIM1","ENSG00000227230.RP11.261C10.5",1.08734826689859,3.56268507294173e-05,0.00048525349581776
"ENSG00000184508.HDDC3","ENSG00000236126.CT47A3",1.08734406715229,0.000380863010705774,0.00274725448301208
"ENSG00000123143.PKN1","ENSG00000231131.RP11.346D6.6",1.0873192447991,1.58891910940417e-05,0.000266287191114304
"ENSG00000104131.EIF3J","ENSG00000124313.IQSEC2",1.08730545600955,2.13021940843671e-05,0.00033425567266045
"ENSG00000112996.MRPS30","ENSG00000272944.CTD.2308L22.1",1.08728733855508,4.81175629760837e-05,0.00060760779490343
"ENSG00000123179.EBPL","ENSG00000128563.PRKRIP1",1.08728531893874,2.66765682702483e-05,0.000394659944401849
"ENSG00000159388.BTG2","ENSG00000227082.AL592494.5",1.08727221932478,1.67919794233879e-12,1.35581003352821e-10
"ENSG00000213983.AP1G2","ENSG00000128617.OPN1SW",1.08712351411392,0.000290054823673228,0.00223493516582829
"ENSG00000111371.SLC38A1","ENSG00000197461.PDGFA",1.08711465289189,0.00020811848929394,0.00174777338629177
"ENSG00000146576.C7orf26","ENSG00000163888.CAMK2N2",1.08703708130399,0.000737239984847114,0.00454484241710183
"ENSG00000163444.TMEM183A","ENSG00000227193.RP11.439A17.4",1.08695653569398,0.00176907976948315,0.00914094606014197
"ENSG00000043462.LCP2","ENSG00000163788.SNRK",1.08693216318191,0.000269890861961842,0.00212511172507558
"ENSG00000011304.PTBP1","ENSG00000178462.TUBAL3",1.08693083913032,5.24568975179874e-05,0.000648227096112354
"ENSG00000137312.FLOT1","ENSG00000240573.RP11.354H21.2",1.0869188539106,3.94595338887376e-05,0.000520707353358654
"ENSG00000176108.CHMP6","ENSG00000236733.RP11.203L2.4",1.08691789275922,0.000529211582850916,0.00350630275077336
"ENSG00000116521.SCAMP3","ENSG00000137975.CLCA2",1.08691075498902,1.48614201132277e-05,0.000252843178801387
"ENSG00000117419.ERI3","ENSG00000130766.SESN2",1.08690495821834,0.000339834904867508,0.0025295133250978
"ENSG00000068120.COASY","ENSG00000188686.SCXA",1.08682165335208,0.0011196655345746,0.00637452270193806
"ENSG00000134717.BTF3L4","ENSG00000183615.FAM167B",1.08679716479346,0.000207676838767562,0.00174483340507756
"ENSG00000116898.MRPS15","ENSG00000142677.IL22RA1",1.08666255181759,3.61926710275907e-06,8.43094555538803e-05
"ENSG00000129515.SNX6","ENSG00000122786.CALD1",1.08659114061597,1.70138910231599e-05,0.000282738691846179
"ENSG00000185721.DRG1","ENSG00000165973.NELL1",1.08655066265585,5.79150693129208e-05,0.00069657124961596
"ENSG00000104325.DECR1","ENSG00000245662.RP11.184E9.1",1.08654556375738,9.71767565019346e-07,2.87085751185173e-05
"ENSG00000071553.ATP6AP1","ENSG00000171509.RXFP1",1.08653476511137,0.000372926569817669,0.00270606084839135
"ENSG00000126261.UBA2","ENSG00000151224.MAT1A",1.08652695945916,0.000137110708094711,0.00127820183108842
"ENSG00000213445.SIPA1","ENSG00000124743.KLHL31",1.08650001651696,2.18981390826651e-05,0.000340906078611261
"ENSG00000164754.RAD21","ENSG00000182836.PLCXD3",1.0864784512922,3.86734313775824e-05,0.000513791947996482
"ENSG00000187531.SIRT7","ENSG00000106733.NMRK1",1.08646430554853,9.39444655823986e-05,0.000988465925826949
"ENSG00000125734.GPR108","ENSG00000232224.LINC00202.1",1.0864436572205,0.000284971674007915,0.00220826972274129
"ENSG00000144895.EIF2A","ENSG00000172073.TEX37",1.08643193777579,5.28994297860707e-06,0.000113513359749277
"ENSG00000113648.H2AFY","ENSG00000235629.AC090952.5",1.08642162044515,8.16269606898816e-08,3.36667042412488e-06
"ENSG00000114209.PDCD10","ENSG00000115446.UNC50",1.08626987323252,9.48509086530647e-05,0.000994707795478342
"ENSG00000204228.HSD17B8","ENSG00000114446.IFT57",1.08625221358883,0.000354458989991353,0.00261082955326062
"ENSG00000156471.PTDSS1","ENSG00000273294.RP11.1084J3.4",1.08623955003378,0.000491173383479588,0.00330834528886658
"ENSG00000168884.TNIP2","ENSG00000226813.AC114813.1",1.08618818656619,0.000405991904110186,0.00287371952405367
"ENSG00000214160.ALG3","ENSG00000235319.AC012360.4",1.08614013295855,0.000233877630637947,0.00190531776477387
"ENSG00000163866.SMIM12","ENSG00000215906.LACTBL1",1.08613070134585,0.000105047356488282,0.00107002356610846
"ENSG00000119414.PPP6C","ENSG00000072364.AFF4",1.08612483525297,0.000141705784389609,0.00131077850560388
"ENSG00000136560.TANK","ENSG00000229242.RP5.1111A8.3",1.08606116085774,0.000593379488704118,0.00383023243809518
"ENSG00000100055.CYTH4","ENSG00000261340.RP11.215H22.1",1.08606063035536,0.000119916013010152,0.0011705940716744
"ENSG00000227057.WDR46","ENSG00000163519.TRAT1",1.08604416944931,0.000374170726372487,0.00271199056334261
"ENSG00000169727.GPS1","ENSG00000231373.RP11.466A17.1",1.08601657627405,0.000133537367806166,0.00125781242884157
"ENSG00000101161.PRPF6","ENSG00000226762.RP11.298E9.6",1.08597327015021,0.000176348370815444,0.00154568454732672
"ENSG00000140395.WDR61","ENSG00000133138.TBC1D8B",1.0859521023031,2.42669805242153e-05,0.000368158689402008
"ENSG00000153283.CD96","ENSG00000119862.LGALSL",1.0859464521234,0.000130394876426016,0.0012404764704432
"ENSG00000138029.HADHB","ENSG00000186440.OR6P1",1.08588881420009,6.50876562811827e-05,0.000757633042417799
"ENSG00000160633.SAFB","ENSG00000168283.BMI1",1.08586247359071,0.00119581069876596,0.00672158491592488
"ENSG00000180822.PSMG4","ENSG00000183763.TRAIP",1.08585273423695,0.00012395640599381,0.00120203018636746
"ENSG00000088833.NSFL1C","ENSG00000041982.TNC",1.08585102074087,4.40560456610175e-05,0.000566838588839087
"ENSG00000242259.C22orf39","ENSG00000166333.ILK",1.08583720295969,0.000165587781610452,0.00147580691234198
"ENSG00000102007.PLP2","ENSG00000245384.AC004053.1",1.08581651463057,1.26141640207732e-12,1.02282083155674e-10
"ENSG00000015676.NUDCD3","ENSG00000075711.DLG1",1.08581522992544,0.000598750838020591,0.00385706464451736
"ENSG00000183431.SF3A3","ENSG00000231953.RP4.706G24.1",1.08580708897258,0.000437159776068152,0.00303242793337409
"ENSG00000071859.FAM50A","ENSG00000205208.C4orf46",1.08580050998942,2.60884238928477e-05,0.000388371029123604
"ENSG00000081320.STK17B","ENSG00000135801.TAF5L",1.08576857204742,5.80438153460443e-05,0.000696906286190459
"ENSG00000255198.SNHG9","ENSG00000102069.UBE2NL",1.08576432457664,4.62741053775571e-07,1.54422605598836e-05
"ENSG00000148672.GLUD1","ENSG00000248514.CTC.338M12.1",1.08572463055655,0.00025707938599471,0.00205221939678642
"ENSG00000115241.PPM1G","ENSG00000256029.RP11.190A12.7",1.08567484545878,5.52860175939959e-06,0.000117444265914559
"ENSG00000103496.STX4","ENSG00000253200.RP11.582J16.5",1.08563386743119,0.000126305394966109,0.00121246816175274
"ENSG00000166562.SEC11C","ENSG00000226047.RP11.196I18.4",1.08557004288855,5.07274986847157e-07,1.66657325420217e-05
"ENSG00000127554.GFER","ENSG00000221870.TMEM257",1.08555505240915,0.000493864534736502,0.00332412176241753
"ENSG00000196636.ACN9","ENSG00000248300.RP11.74M11.2",1.08552848597354,0.000806865408271681,0.00488089535067203
"ENSG00000035115.SH3YL1","ENSG00000273110.RP11.350G8.9",1.08551457282761,9.22738300449075e-07,2.75160850000894e-05
"ENSG00000181929.PRKAG1","ENSG00000175873.AC004840.9",1.08546225548078,0.000216281859594501,0.00179374213115845
"ENSG00000167113.COQ4","ENSG00000145839.IL9",1.08545452381547,0.000311428889290839,0.00236613934826034
"ENSG00000205629.LCMT1","ENSG00000184647.PRSS55",1.08539929441939,0.000132878714742304,0.00125586883609752
"ENSG00000010244.ZNF207","ENSG00000250400.LINC00977",1.08539594517994,2.49379711757992e-05,0.000375053702253239
"ENSG00000147439.BIN3","ENSG00000249096.RP11.290F5.1",1.08538985513415,0.00141936394729269,0.0076660941087478
"ENSG00000196776.CD47","ENSG00000014641.MDH1",1.08538497145382,2.52320935109787e-07,9.12329301426373e-06
"ENSG00000163931.TKT","ENSG00000116016.EPAS1",1.08538359915383,5.60422383946038e-08,2.41057528805683e-06
"ENSG00000173545.ZNF622","ENSG00000163464.CXCR1",1.08532679352377,0.000550397215948306,0.00360778085651702
"ENSG00000236618.PITPNA.AS1","ENSG00000253115.RP11.6I2.4",1.0853068145857,0.000669725269546927,0.00420481548969249
"ENSG00000104824.HNRNPL","ENSG00000197430.OPALIN",1.08528882180686,0.00143101762618533,0.00771809817915696
"ENSG00000131165.CHMP1A","ENSG00000140396.NCOA2",1.08524742319883,0.000320998418694155,0.0024182272125176
"ENSG00000124733.MEA1","ENSG00000163833.FBXO40",1.08523974863618,2.47906704660083e-06,6.22379744044517e-05
"ENSG00000086666.ZFAND6","ENSG00000260548.RP6.24A23.6",1.08522867217163,4.5083111478277e-06,9.98905452579731e-05
"ENSG00000135845.PIGC","ENSG00000241720.RP4.735C1.4",1.08521329219944,4.82420304243444e-05,0.000608776085917803
"ENSG00000109736.MFSD10","ENSG00000237524.AC114783.1",1.08516613611107,3.14664683181389e-05,0.00044530070406157
"ENSG00000013364.MVP","ENSG00000003989.SLC7A2",1.08515582448574,9.06487183658287e-06,0.000172386360125835
"ENSG00000189306.RRP7A","ENSG00000175274.TP53I11",1.085142549729,5.30388923921857e-05,0.000653300642878538
"ENSG00000175582.RAB6A","ENSG00000236016.RP1.3J17.3",1.0851278501346,0.00105367513518247,0.00607129715781737
"ENSG00000117448.AKR1A1","ENSG00000230523.RP3.437I16.1",1.08511759427152,1.12733592075491e-05,0.000203037674574526
"ENSG00000079459.FDFT1","ENSG00000251213.RP11.248N22.2",1.08510131488386,5.52232918108574e-06,0.000117441944805345
"ENSG00000163584.RPL22L1","ENSG00000232084.LINC01104",1.08507495158302,6.82943108706822e-08,2.87066326596059e-06
"ENSG00000076924.XAB2","ENSG00000095787.WAC",1.08498297804537,0.001602953586974,0.00844464489902948
"ENSG00000091164.TXNL1","ENSG00000230013.RP11.217B7.3",1.08495136207328,1.32386835943603e-05,0.00023016707654246
"ENSG00000143183.TMCO1","ENSG00000134215.VAV3",1.08483676608707,1.9464226514711e-06,5.08069638681942e-05
"ENSG00000197894.ADH5","ENSG00000170178.HOXD12",1.08476496221948,9.82279767468973e-06,0.000183917627086376
